transaction_id,order_date,customer_id,product_id,channel_id,quantity,unit_price_eur,discount_pct,total_amount_eur,payment_method,status,shipping_cost_eur,year,month,is_return
T0047211,2025-05-10 12:22:00,C00385,P00109,CH05,1,277.36,0,277.36,bank_transfer,completed,4.99,2025,5,False
T0047212,2025-04-13 17:55:00,C01805,P00070,CH01,2,155.0,0,310.0,credit_card,completed,0.0,2025,4,False
T0047215,2024-11-29 09:16:00,C01315,P00037,CH02,1,488.35,0,488.35,klarna,cancelled,6.99,2024,11,False
T0047216,2025-04-03 08:48:00,C01803,P00090,CH04,1,175.36,10,157.82,bank_transfer,completed,0.0,2025,4,False
T0047217,2024-07-13 20:02:00,C00579,P00117,CH03,2,39.16,5,74.4,bank_transfer,completed,4.99,2024,7,False
T0047219,2024-11-07 06:47:00,C00792,P00136,CH01,1,478.0,15,406.3,bank_transfer,completed,0.0,2024,11,False
T0047220,2025-04-28 12:39:00,C01976,P00048,CH02,1,417.64,0,417.64,apple_pay,completed,3.99,2025,4,False
T0047221,2024-07-19 16:02:00,C00303,P00066,CH01,3,488.17,0,1464.51,paypal,completed,3.99,2024,7,False
T0047222,2025-06-12 21:10:00,C01519,P00040,CH03,1,108.96,15,92.62,klarna,completed,3.99,2025,6,False
T0047223,2025-03-18 10:27:00,C00477,P00107,CH05,3,50.97,0,152.91,paypal,completed,6.99,2025,3,False
T0047225,2025-02-24 07:54:00,C00633,P00095,CH01,2,427.39,20,683.82,credit_card,completed,6.99,2025,2,False
T0047226,2024-07-16 07:20:00,C01411,P00086,CH01,1,96.06,10,86.45,credit_card,completed,6.99,2024,7,False
T0047227,2025-01-20 06:01:00,C00957,P00123,CH01,1,253.66,0,253.66,klarna,completed,3.99,2025,1,False
T0047228,2025-03-22 14:33:00,C00136,P00090,CH02,2,175.36,0,350.72,klarna,completed,0.0,2025,3,False
T0047229,2025-02-15 08:35:00,C01253,P00062,CH03,1,392.06,15,333.25,credit_card,completed,3.99,2025,2,False
T0047230,2025-06-19 11:25:00,C01879,P00104,CH02,1,332.0,0,332.0,klarna,completed,3.99,2025,6,False
T0047231,2025-01-08 21:04:00,C00496,P00073,CH04,2,340.12,5,646.23,paypal,cancelled,4.99,2025,1,False
T0047232,2024-10-18 13:14:00,C01409,P00087,CH01,2,373.8,5,710.22,credit_card,completed,6.99,2024,10,False
T0047233,2024-07-29 17:53:00,C00267,P00134,CH01,2,391.65,0,783.3,bank_transfer,completed,0.0,2024,7,False
T0047234,2024-09-25 08:08:00,C01879,P00071,CH02,1,105.89,20,84.71,credit_card,completed,0.0,2024,9,False
T0047235,2025-01-11 19:34:00,C01079,P00050,CH04,2,43.78,0,87.56,credit_card,completed,0.0,2025,1,False
T0047236,2025-05-09 21:51:00,C00906,P00074,CH02,3,182.05,5,518.84,paypal,completed,6.99,2025,5,False
T0047237,2025-02-27 16:46:00,C01584,P00032,CH04,2,276.21,0,552.42,paypal,completed,6.99,2025,2,False
T0047239,2025-01-01 09:33:00,C01809,P00022,CH01,1,20.11,0,20.11,paypal,completed,3.99,2025,1,False
T0047240,2024-07-26 09:11:00,C00591,P00008,CH03,1,83.27,0,83.27,paypal,completed,3.99,2024,7,False
T0047241,2024-11-13 19:50:00,C01205,P00052,CH05,2,150.44,5,285.84,credit_card,completed,6.99,2024,11,False
T0047242,2024-08-31 20:33:00,C01098,P00127,CH02,1,400.71,0,400.71,apple_pay,completed,0.0,2024,8,False
T0047243,2024-09-30 06:44:00,C00005,P00075,CH01,2,206.22,0,412.44,bank_transfer,completed,6.99,2024,9,False
T0047244,2025-06-20 21:25:00,C00735,P00001,CH01,1,375.19,20,300.15,apple_pay,completed,3.99,2025,6,False
T0047245,2024-08-04 07:38:00,C01604,P00022,CH04,1,20.11,0,20.11,credit_card,completed,6.99,2024,8,False
T0047246,2025-05-26 07:32:00,C00904,P00078,CH01,1,23.15,20,18.52,credit_card,completed,3.99,2025,5,False
T0047247,2025-05-28 08:05:00,C01215,P00115,CH01,3,33.73,0,101.19,credit_card,completed,4.99,2025,5,False
T0047248,2025-06-06 15:20:00,C01054,P00001,CH01,1,375.19,0,375.19,klarna,returned,3.99,2025,6,True
T0047249,2025-06-19 17:58:00,C01076,P00048,CH02,3,417.64,5,1190.27,apple_pay,completed,6.99,2025,6,False
T0047250,2025-02-18 10:22:00,C01215,P00067,CH03,3,243.21,0,729.63,paypal,completed,0.0,2025,2,False
T0047253,2025-01-05 14:37:00,C00055,P00139,CH03,1,429.48,0,429.48,credit_card,completed,3.99,2025,1,False
T0047255,2025-03-08 22:36:00,C01073,P00003,CH02,1,464.99,5,441.74,credit_card,completed,0.0,2025,3,False
T0047256,2025-06-17 17:52:00,C01123,P00137,CH01,3,66.63,0,199.89,credit_card,completed,3.99,2025,6,False
T0047257,2025-06-06 18:10:00,C01936,P00054,CH03,1,108.51,15,92.23,apple_pay,returned,0.0,2025,6,True
T0047258,2025-06-04 14:53:00,C00337,P00058,CH04,1,136.28,10,122.65,klarna,completed,4.99,2025,6,False
T0047260,2025-01-29 15:06:00,C00791,P00107,CH01,1,50.97,0,50.97,apple_pay,completed,3.99,2025,1,False
T0047261,2025-03-11 12:14:00,C01614,P00013,CH01,2,448.62,0,897.24,bank_transfer,completed,3.99,2025,3,False
T0047262,2024-09-22 10:35:00,C01519,P00117,CH01,2,39.16,0,78.32,paypal,completed,4.99,2024,9,False
T0047263,2025-02-01 10:25:00,C01217,P00048,CH01,1,417.64,0,417.64,bank_transfer,completed,0.0,2025,2,False
T0047264,2025-02-02 19:01:00,C01177,P00095,CH04,1,427.39,0,427.39,bank_transfer,completed,0.0,2025,2,False
T0047268,2024-07-26 16:46:00,C00023,P00044,CH04,1,464.18,15,394.55,paypal,completed,6.99,2024,7,False
T0047269,2025-02-19 18:40:00,C01301,P00104,CH01,2,332.0,10,597.6,apple_pay,completed,6.99,2025,2,False
T0047270,2025-02-05 16:16:00,C00108,P00130,CH03,1,339.63,15,288.69,apple_pay,completed,3.99,2025,2,False
T0047271,2024-12-26 14:35:00,C01012,P00088,CH04,2,215.19,5,408.86,credit_card,returned,6.99,2024,12,True
T0047272,2024-10-07 20:48:00,C01288,P00111,CH01,2,48.83,15,83.01,paypal,completed,6.99,2024,10,False
T0047273,2025-04-22 18:16:00,C01574,P00088,CH01,2,215.19,0,430.38,klarna,completed,0.0,2025,4,False
T0047274,2025-02-18 06:51:00,C01093,P00044,CH04,1,464.18,0,464.18,apple_pay,completed,4.99,2025,2,False
T0047275,2024-09-26 15:14:00,C00404,P00047,CH01,1,392.86,0,392.86,bank_transfer,completed,6.99,2024,9,False
T0047276,2025-06-18 07:42:00,C01596,P00076,CH01,3,152.77,0,458.31,apple_pay,completed,3.99,2025,6,False
T0047277,2024-09-05 07:12:00,C00637,P00063,CH05,2,406.92,5,773.15,klarna,completed,3.99,2024,9,False
T0047278,2025-06-25 17:33:00,C00574,P00089,CH02,1,377.97,5,359.07,apple_pay,completed,4.99,2025,6,False
T0047279,2025-06-16 11:47:00,C01690,P00124,CH02,1,296.11,15,251.69,paypal,returned,0.0,2025,6,True
T0047280,2025-01-12 19:59:00,C00467,P00117,CH01,1,39.16,0,39.16,credit_card,completed,0.0,2025,1,False
T0047281,2025-05-27 10:14:00,C00160,P00132,CH02,3,184.12,0,552.36,credit_card,completed,4.99,2025,5,False
T0047283,2025-06-01 09:33:00,C01039,P00109,CH01,2,277.36,20,443.78,klarna,returned,4.99,2025,6,True
T0047284,2025-03-16 17:26:00,C01423,P00100,CH03,1,344.87,0,344.87,paypal,completed,3.99,2025,3,False
T0047285,2024-10-18 12:25:00,C00352,P00094,CH03,2,19.28,0,38.56,bank_transfer,completed,0.0,2024,10,False
T0047286,2025-06-28 12:46:00,C00319,P00109,CH02,2,277.36,20,443.78,credit_card,completed,0.0,2025,6,False
T0047287,2024-08-25 18:45:00,C00481,P00101,CH01,3,210.82,0,632.46,klarna,completed,4.99,2024,8,False
T0047288,2024-08-27 21:08:00,C01797,P00071,CH02,1,105.89,0,105.89,klarna,completed,4.99,2024,8,False
T0047289,2025-02-03 20:29:00,C00556,P00134,CH02,2,391.65,5,744.13,credit_card,completed,3.99,2025,2,False
T0047291,2025-01-23 08:18:00,C00953,P00068,CH03,1,150.18,5,142.67,paypal,cancelled,4.99,2025,1,False
T0047292,2025-06-28 14:31:00,C01286,P00147,CH02,1,412.33,0,412.33,bank_transfer,completed,0.0,2025,6,False
T0047293,2025-05-06 20:41:00,C00631,P00092,CH04,1,117.46,0,117.46,bank_transfer,completed,6.99,2025,5,False
T0047294,2025-02-03 11:06:00,C01860,P00104,CH01,3,332.0,10,896.4,paypal,completed,6.99,2025,2,False
T0047295,2024-10-24 06:57:00,C01290,P00148,CH04,2,248.55,10,447.39,credit_card,completed,6.99,2024,10,False
T0047296,2025-06-04 10:40:00,C00105,P00144,CH01,3,316.75,5,902.74,credit_card,returned,6.99,2025,6,True
T0047297,2025-02-27 17:13:00,C01519,P00044,CH04,1,464.18,0,464.18,klarna,completed,0.0,2025,2,False
T0047299,2025-01-04 19:59:00,C00805,P00081,CH01,1,136.98,0,136.98,paypal,completed,0.0,2025,1,False
T0047300,2025-01-18 11:33:00,C00095,P00050,CH05,1,43.78,0,43.78,klarna,completed,4.99,2025,1,False
T0047301,2025-06-14 17:33:00,C01719,P00023,CH01,1,421.11,15,357.94,paypal,completed,4.99,2025,6,False
T0047303,2024-10-17 11:46:00,C01102,P00053,CH02,1,129.31,20,103.45,credit_card,completed,4.99,2024,10,False
T0047304,2024-08-29 10:47:00,C00263,P00113,CH01,2,476.1,0,952.2,credit_card,completed,4.99,2024,8,False
T0047305,2025-05-20 16:55:00,C00904,P00144,CH01,1,316.75,0,316.75,credit_card,completed,6.99,2025,5,False
T0047306,2024-09-09 15:09:00,C00484,P00002,CH03,2,470.58,20,752.93,bank_transfer,completed,6.99,2024,9,False
T0047308,2024-11-09 19:09:00,C00026,P00035,CH02,2,133.75,0,267.5,credit_card,completed,0.0,2024,11,False
T0047309,2025-03-05 20:44:00,C00567,P00078,CH05,2,23.15,0,46.3,credit_card,completed,4.99,2025,3,False
T0047310,2025-02-06 17:50:00,C00629,P00012,CH03,3,355.85,0,1067.55,bank_transfer,completed,6.99,2025,2,False
T0047311,2025-03-04 07:44:00,C01323,P00120,CH01,3,127.08,0,381.24,paypal,completed,6.99,2025,3,False
T0047312,2025-01-26 10:15:00,C01690,P00146,CH01,1,202.84,0,202.84,klarna,completed,6.99,2025,1,False
T0047313,2024-08-03 07:22:00,C00704,P00100,CH01,1,344.87,0,344.87,credit_card,completed,0.0,2024,8,False
T0047314,2025-04-08 09:32:00,C01018,P00073,CH02,1,340.12,20,272.1,klarna,completed,0.0,2025,4,False
T0047315,2024-07-16 14:30:00,C01683,P00017,CH02,1,183.79,0,183.79,apple_pay,completed,3.99,2024,7,False
T0047316,2025-03-27 16:20:00,C00549,P00131,CH01,3,179.38,5,511.23,apple_pay,returned,3.99,2025,3,True
T0047317,2025-06-27 11:05:00,C01262,P00067,CH04,3,243.21,0,729.63,bank_transfer,completed,4.99,2025,6,False
T0047318,2024-10-04 18:16:00,C01823,P00100,CH02,1,344.87,0,344.87,klarna,completed,0.0,2024,10,False
T0047319,2025-06-23 06:15:00,C01332,P00041,CH01,3,402.8,0,1208.4,credit_card,completed,4.99,2025,6,False
T0047320,2024-09-09 18:52:00,C00380,P00017,CH02,3,183.79,20,441.1,credit_card,completed,6.99,2024,9,False
T0047321,2025-02-08 22:46:00,C00382,P00135,CH03,2,90.61,0,181.22,credit_card,completed,6.99,2025,2,False
T0047322,2024-07-11 14:56:00,C00920,P00035,CH03,3,133.75,0,401.25,credit_card,returned,3.99,2024,7,True
T0047323,2025-05-16 19:31:00,C00608,P00040,CH03,3,108.96,15,277.85,credit_card,completed,4.99,2025,5,False
T0047324,2025-03-17 19:16:00,C01078,P00134,CH02,1,391.65,0,391.65,apple_pay,completed,6.99,2025,3,False
T0047325,2024-08-09 20:52:00,C00599,P00135,CH03,1,90.61,0,90.61,credit_card,returned,0.0,2024,8,True
T0047326,2025-06-10 11:22:00,C01976,P00080,CH01,1,238.96,15,203.12,credit_card,completed,4.99,2025,6,False
T0047327,2025-06-20 19:47:00,C00848,P00016,CH04,2,362.34,0,724.68,paypal,completed,3.99,2025,6,False
T0047328,2025-02-01 11:08:00,C00932,P00029,CH02,3,204.96,0,614.88,paypal,completed,3.99,2025,2,False
T0047329,2025-02-10 14:35:00,C00223,P00008,CH03,2,83.27,0,166.54,klarna,completed,6.99,2025,2,False
T0047330,2024-10-10 17:32:00,C00852,P00064,CH01,2,301.88,20,483.01,credit_card,returned,0.0,2024,10,True
T0047331,2025-02-17 08:20:00,C01486,P00123,CH05,3,253.66,0,760.98,klarna,completed,0.0,2025,2,False
T0047332,2025-01-16 12:51:00,C00796,P00145,CH03,2,419.27,0,838.54,credit_card,completed,0.0,2025,1,False
T0047333,2025-04-11 22:53:00,C00631,P00108,CH02,2,190.71,15,324.21,klarna,completed,0.0,2025,4,False
T0047336,2025-02-27 19:48:00,C00533,P00149,CH02,2,166.52,0,333.04,paypal,completed,3.99,2025,2,False
T0047337,2024-08-16 18:03:00,C00464,P00127,CH01,1,400.71,5,380.67,klarna,completed,3.99,2024,8,False
T0047338,2025-04-30 06:13:00,C01632,P00111,CH02,1,48.83,0,48.83,paypal,completed,6.99,2025,4,False
T0047339,2025-05-31 16:52:00,C00384,P00025,CH03,3,46.62,5,132.87,credit_card,completed,0.0,2025,5,False
T0047340,2025-01-24 08:01:00,C00781,P00103,CH03,2,456.95,10,822.51,paypal,completed,3.99,2025,1,False
T0047341,2025-04-07 07:43:00,C00109,P00087,CH02,1,373.8,15,317.73,apple_pay,completed,0.0,2025,4,False
T0047342,2025-01-07 22:12:00,C01300,P00148,CH02,2,248.55,20,397.68,credit_card,completed,4.99,2025,1,False
T0047343,2025-06-09 14:44:00,C00049,P00060,CH03,1,267.68,0,267.68,klarna,completed,4.99,2025,6,False
T0047344,2025-04-12 13:23:00,C01839,P00085,CH03,1,45.13,5,42.87,credit_card,completed,3.99,2025,4,False
T0047346,2025-04-21 21:15:00,C00389,P00109,CH01,2,277.36,15,471.51,paypal,completed,4.99,2025,4,False
T0047347,2025-04-02 13:17:00,C00062,P00043,CH01,2,92.64,5,176.02,paypal,completed,3.99,2025,4,False
T0047348,2024-08-14 12:04:00,C01849,P00091,CH01,1,97.87,0,97.87,paypal,completed,3.99,2024,8,False
T0047349,2024-10-21 06:28:00,C00670,P00090,CH01,1,175.36,0,175.36,credit_card,completed,6.99,2024,10,False
T0047350,2024-10-15 15:30:00,C00832,P00008,CH01,1,83.27,10,74.94,bank_transfer,completed,3.99,2024,10,False
T0047351,2025-03-09 13:52:00,C00695,P00145,CH02,2,419.27,5,796.61,apple_pay,completed,4.99,2025,3,False
T0047352,2025-02-01 11:38:00,C01462,P00134,CH01,2,391.65,10,704.97,bank_transfer,completed,6.99,2025,2,False
T0047353,2024-08-03 15:54:00,C01178,P00113,CH03,1,476.1,20,380.88,credit_card,completed,6.99,2024,8,False
T0047354,2024-08-24 07:48:00,C01636,P00046,CH01,1,57.89,0,57.89,apple_pay,cancelled,0.0,2024,8,False
T0047356,2024-07-31 13:46:00,C01931,P00039,CH05,1,483.04,15,410.58,credit_card,completed,4.99,2024,7,False
T0047357,2025-05-29 22:11:00,C00635,P00016,CH01,2,362.34,20,579.74,klarna,completed,0.0,2025,5,False
T0047358,2024-07-06 16:27:00,C00756,P00047,CH03,2,392.86,20,628.58,credit_card,completed,3.99,2024,7,False
T0047359,2025-03-13 20:28:00,C00800,P00076,CH03,2,152.77,0,305.54,klarna,returned,6.99,2025,3,True
T0047360,2024-09-22 14:10:00,C00367,P00088,CH05,1,215.19,15,182.91,klarna,completed,4.99,2024,9,False
T0047361,2024-12-31 13:41:00,C00737,P00077,CH02,2,194.61,15,330.84,klarna,completed,3.99,2024,12,False
T0047362,2025-03-12 08:45:00,C00292,P00020,CH02,1,322.16,20,257.73,klarna,completed,0.0,2025,3,False
T0047363,2025-03-03 07:55:00,C00773,P00056,CH01,2,111.87,0,223.74,paypal,completed,0.0,2025,3,False
T0047364,2024-11-27 11:55:00,C01310,P00055,CH03,1,357.21,5,339.35,credit_card,completed,4.99,2024,11,False
T0047365,2025-03-17 08:49:00,C00335,P00132,CH05,1,184.12,5,174.91,klarna,completed,4.99,2025,3,False
T0047366,2025-06-12 18:56:00,C01912,P00001,CH05,1,375.19,10,337.67,klarna,completed,0.0,2025,6,False
T0047367,2025-01-29 17:03:00,C01209,P00004,CH02,3,63.89,0,191.67,credit_card,completed,4.99,2025,1,False
T0047368,2025-05-19 16:46:00,C00102,P00029,CH01,1,204.96,10,184.46,paypal,returned,3.99,2025,5,True
T0047369,2025-05-22 16:55:00,C01954,P00116,CH01,1,484.41,20,387.53,credit_card,returned,6.99,2025,5,True
T0047370,2025-04-25 21:48:00,C00772,P00002,CH01,2,470.58,15,799.99,paypal,returned,4.99,2025,4,True
T0047371,2024-07-27 11:39:00,C00881,P00009,CH01,3,193.38,5,551.13,credit_card,completed,6.99,2024,7,False
T0047372,2025-01-30 22:40:00,C01805,P00015,CH04,3,300.39,15,765.99,paypal,returned,3.99,2025,1,True
T0047375,2024-09-07 17:08:00,C01273,P00134,CH01,2,391.65,0,783.3,paypal,completed,0.0,2024,9,False
T0047376,2024-07-15 08:35:00,C01332,P00119,CH03,1,450.47,10,405.42,paypal,completed,0.0,2024,7,False
T0047377,2024-08-20 18:25:00,C00436,P00016,CH03,1,362.34,20,289.87,bank_transfer,completed,4.99,2024,8,False
T0047378,2025-01-16 08:42:00,C00220,P00089,CH01,1,377.97,10,340.17,paypal,completed,0.0,2025,1,False
T0047379,2025-02-07 06:16:00,C01015,P00096,CH01,2,108.12,0,216.24,credit_card,completed,0.0,2025,2,False
T0047380,2025-02-07 16:49:00,C01667,P00127,CH01,1,400.71,0,400.71,bank_transfer,completed,6.99,2025,2,False
T0047381,2025-06-27 19:23:00,C01301,P00051,CH03,1,394.52,0,394.52,credit_card,completed,4.99,2025,6,False
T0047383,2024-10-10 07:20:00,C00538,P00050,CH01,3,43.78,0,131.34,klarna,completed,3.99,2024,10,False
T0047384,2024-09-10 17:28:00,C00728,P00123,CH01,1,253.66,20,202.93,paypal,completed,6.99,2024,9,False
T0047386,2024-11-22 06:56:00,C01267,P00141,CH02,1,65.67,5,62.39,paypal,completed,3.99,2024,11,False
T0047387,2024-09-21 18:42:00,C01454,P00064,CH03,1,301.88,20,241.5,bank_transfer,cancelled,6.99,2024,9,False
T0047388,2025-05-11 21:18:00,C01851,P00072,CH02,2,377.16,0,754.32,credit_card,cancelled,4.99,2025,5,False
T0047389,2024-09-23 16:35:00,C01354,P00058,CH02,2,136.28,10,245.3,credit_card,completed,3.99,2024,9,False
T0047390,2025-04-20 20:44:00,C00260,P00032,CH02,1,276.21,20,220.97,apple_pay,completed,0.0,2025,4,False
T0047391,2025-03-19 06:09:00,C00686,P00132,CH04,3,184.12,10,497.12,klarna,completed,6.99,2025,3,False
T0047392,2024-10-24 21:10:00,C00722,P00039,CH03,1,483.04,0,483.04,credit_card,completed,3.99,2024,10,False
T0047393,2025-05-07 17:09:00,C00365,P00137,CH02,1,66.63,10,59.97,paypal,completed,4.99,2025,5,False
T0047396,2024-10-24 20:32:00,C01611,P00051,CH01,1,394.52,0,394.52,paypal,completed,4.99,2024,10,False
T0047397,2024-07-01 13:56:00,C01430,P00005,CH04,1,20.85,10,18.76,credit_card,completed,4.99,2024,7,False
T0047398,2024-09-14 10:23:00,C00576,P00083,CH03,2,401.4,0,802.8,klarna,completed,0.0,2024,9,False
T0047399,2024-10-22 15:08:00,C00697,P00144,CH02,2,316.75,5,601.82,paypal,completed,3.99,2024,10,False
T0047400,2024-09-26 11:16:00,C00558,P00137,CH02,2,66.63,0,133.26,credit_card,completed,3.99,2024,9,False
T0047401,2024-07-18 13:43:00,C01064,P00073,CH02,1,340.12,0,340.12,apple_pay,completed,0.0,2024,7,False
T0047402,2024-07-28 17:14:00,C00107,P00068,CH03,2,150.18,20,240.29,credit_card,completed,0.0,2024,7,False
T0047403,2024-09-08 06:53:00,C01926,P00140,CH02,1,343.34,0,343.34,paypal,completed,3.99,2024,9,False
T0047404,2025-03-03 22:22:00,C00441,P00001,CH03,1,375.19,0,375.19,paypal,completed,3.99,2025,3,False
T0047406,2025-03-18 07:14:00,C01941,P00074,CH05,1,182.05,0,182.05,credit_card,completed,6.99,2025,3,False
T0047407,2024-09-02 12:17:00,C00307,P00071,CH01,1,105.89,20,84.71,paypal,completed,3.99,2024,9,False
T0047408,2025-06-24 18:09:00,C00395,P00115,CH03,1,33.73,5,32.04,paypal,completed,3.99,2025,6,False
T0047409,2025-04-14 22:49:00,C01702,P00029,CH02,2,204.96,20,327.94,paypal,returned,0.0,2025,4,True
T0047410,2025-05-24 21:44:00,C00489,P00039,CH03,1,483.04,10,434.74,credit_card,completed,0.0,2025,5,False
T0047412,2025-05-20 09:12:00,C01096,P00120,CH04,3,127.08,5,362.18,credit_card,completed,4.99,2025,5,False
T0047413,2025-05-09 06:25:00,C00820,P00033,CH01,2,21.51,15,36.57,credit_card,completed,3.99,2025,5,False
T0047414,2024-07-27 07:18:00,C00837,P00030,CH03,1,236.95,0,236.95,bank_transfer,completed,3.99,2024,7,False
T0047415,2025-04-08 19:14:00,C01038,P00107,CH02,1,50.97,5,48.42,credit_card,completed,4.99,2025,4,False
T0047416,2025-01-06 21:55:00,C00884,P00108,CH01,1,190.71,5,181.17,credit_card,completed,0.0,2025,1,False
T0047417,2025-05-15 21:58:00,C00223,P00127,CH02,2,400.71,0,801.42,credit_card,completed,4.99,2025,5,False
T0047418,2024-07-23 09:13:00,C00249,P00097,CH03,1,414.51,15,352.33,paypal,completed,3.99,2024,7,False
T0047419,2024-10-11 10:16:00,C00246,P00114,CH01,3,65.45,5,186.53,paypal,cancelled,3.99,2024,10,False
T0047420,2024-07-29 14:02:00,C00204,P00040,CH01,1,108.96,20,87.17,paypal,completed,6.99,2024,7,False
T0047421,2024-08-19 08:58:00,C01694,P00103,CH03,1,456.95,10,411.26,credit_card,completed,6.99,2024,8,False
T0047422,2025-06-04 20:29:00,C00257,P00079,CH03,2,40.26,0,80.52,credit_card,completed,3.99,2025,6,False
T0047423,2024-10-24 15:52:00,C00522,P00044,CH02,2,464.18,10,835.52,paypal,completed,4.99,2024,10,False
T0047424,2024-10-17 16:48:00,C00449,P00101,CH01,2,210.82,10,379.48,apple_pay,completed,3.99,2024,10,False
T0047426,2025-04-15 11:43:00,C00679,P00139,CH04,2,429.48,0,858.96,credit_card,completed,0.0,2025,4,False
T0047427,2024-08-13 19:52:00,C01962,P00035,CH03,2,133.75,0,267.5,klarna,completed,3.99,2024,8,False
T0047428,2025-03-17 16:21:00,C01328,P00020,CH02,3,322.16,0,966.48,apple_pay,cancelled,6.99,2025,3,False
T0047429,2025-01-15 18:59:00,C01661,P00076,CH02,3,152.77,0,458.31,credit_card,completed,4.99,2025,1,False
T0047430,2025-05-10 18:30:00,C01881,P00051,CH01,3,394.52,20,946.85,klarna,returned,0.0,2025,5,True
T0047431,2025-06-10 15:52:00,C00978,P00090,CH02,2,175.36,5,333.18,credit_card,returned,4.99,2025,6,True
T0047432,2024-07-29 12:36:00,C00396,P00084,CH01,1,159.55,20,127.64,credit_card,completed,6.99,2024,7,False
T0047433,2025-01-26 20:14:00,C00346,P00009,CH03,2,193.38,20,309.41,credit_card,completed,6.99,2025,1,False
T0047434,2025-01-11 08:10:00,C00063,P00075,CH01,2,206.22,0,412.44,credit_card,completed,0.0,2025,1,False
T0047435,2025-06-27 06:27:00,C00791,P00107,CH02,1,50.97,0,50.97,klarna,completed,4.99,2025,6,False
T0047436,2025-05-05 14:19:00,C01532,P00028,CH03,1,127.42,0,127.42,credit_card,completed,0.0,2025,5,False
T0047437,2025-05-17 15:31:00,C01206,P00128,CH04,2,255.43,5,485.32,credit_card,cancelled,4.99,2025,5,False
T0047438,2025-01-02 19:34:00,C00870,P00141,CH01,2,65.67,20,105.07,paypal,completed,3.99,2025,1,False
T0047439,2025-03-29 08:21:00,C00505,P00124,CH01,1,296.11,20,236.89,paypal,completed,3.99,2025,3,False
T0047440,2024-08-30 07:06:00,C01346,P00138,CH01,1,260.75,0,260.75,credit_card,completed,6.99,2024,8,False
T0047441,2024-07-25 08:42:00,C01404,P00049,CH03,3,417.03,5,1188.54,bank_transfer,completed,4.99,2024,7,False
T0047442,2024-12-23 21:02:00,C00079,P00026,CH04,2,393.21,20,629.14,bank_transfer,completed,6.99,2024,12,False
T0047443,2025-03-08 17:12:00,C00920,P00100,CH04,1,344.87,0,344.87,credit_card,completed,3.99,2025,3,False
T0047444,2024-09-07 07:18:00,C01056,P00040,CH01,2,108.96,0,217.92,apple_pay,completed,3.99,2024,9,False
T0047445,2025-03-29 12:04:00,C01252,P00091,CH04,1,97.87,5,92.98,credit_card,completed,0.0,2025,3,False
T0047446,2025-01-10 12:34:00,C00927,P00057,CH01,2,155.69,20,249.1,bank_transfer,completed,0.0,2025,1,False
T0047447,2024-10-26 15:13:00,C01220,P00036,CH05,2,481.56,15,818.65,klarna,completed,0.0,2024,10,False
T0047448,2025-04-19 20:48:00,C01189,P00001,CH03,2,375.19,10,675.34,paypal,completed,6.99,2025,4,False
T0047451,2025-06-12 13:03:00,C01472,P00077,CH01,2,194.61,10,350.3,credit_card,completed,4.99,2025,6,False
T0047452,2024-10-27 12:16:00,C01151,P00027,CH04,3,101.05,5,287.99,klarna,completed,6.99,2024,10,False
T0047453,2024-07-16 21:00:00,C01134,P00011,CH01,2,270.48,5,513.91,klarna,completed,4.99,2024,7,False
T0047454,2024-07-06 06:19:00,C00817,P00008,CH05,2,83.27,0,166.54,klarna,completed,0.0,2024,7,False
T0047455,2025-06-26 15:01:00,C01159,P00122,CH01,2,311.1,10,559.98,credit_card,completed,6.99,2025,6,False
T0047456,2025-05-23 14:04:00,C01585,P00118,CH04,2,336.16,0,672.32,credit_card,returned,0.0,2025,5,True
T0047457,2025-04-01 06:44:00,C01926,P00058,CH02,3,136.28,15,347.51,bank_transfer,completed,4.99,2025,4,False
T0047458,2025-03-13 07:58:00,C01202,P00007,CH04,2,182.22,0,364.44,credit_card,completed,6.99,2025,3,False
T0047460,2024-07-05 16:01:00,C01922,P00047,CH03,2,392.86,5,746.43,apple_pay,cancelled,3.99,2024,7,False
T0047461,2025-01-28 21:12:00,C00252,P00117,CH04,1,39.16,0,39.16,paypal,completed,0.0,2025,1,False
T0047462,2024-08-31 11:14:00,C00099,P00014,CH04,1,77.57,5,73.69,klarna,completed,4.99,2024,8,False
T0047463,2025-03-06 06:51:00,C00461,P00022,CH04,2,20.11,5,38.21,klarna,completed,0.0,2025,3,False
T0047464,2024-09-13 14:55:00,C01768,P00137,CH03,1,66.63,20,53.3,klarna,completed,0.0,2024,9,False
T0047465,2025-06-22 15:48:00,C00104,P00021,CH01,1,60.71,0,60.71,credit_card,returned,3.99,2025,6,True
T0047466,2025-01-09 19:03:00,C00408,P00122,CH02,3,311.1,0,933.3,klarna,completed,0.0,2025,1,False
T0047467,2025-05-18 21:45:00,C01480,P00136,CH03,1,478.0,0,478.0,klarna,completed,3.99,2025,5,False
T0047468,2025-05-01 08:38:00,C01269,P00079,CH02,1,40.26,0,40.26,paypal,returned,3.99,2025,5,True
T0047469,2024-09-22 13:43:00,C01940,P00062,CH04,1,392.06,5,372.46,credit_card,completed,6.99,2024,9,False
T0047470,2025-06-06 13:07:00,C01743,P00105,CH01,3,346.01,0,1038.03,bank_transfer,completed,3.99,2025,6,False
T0047471,2025-01-18 21:53:00,C00638,P00146,CH02,3,202.84,20,486.82,credit_card,completed,6.99,2025,1,False
