transaction_id,date_key,customer_key,product_key,channel_key,quantity,unit_price_eur,discount_pct,total_amount_eur,net_amount_eur,shipping_cost_eur,payment_method,status,is_return
T0047681,20250516,1349,104,1,2,332.0,20,531.2,531.2,3.99,paypal,completed,False
T0047682,20240829,998,102,2,2,82.93,0,165.86,165.86,0.0,paypal,completed,False
T0047683,20250419,330,43,2,2,92.64,10,166.75,166.75,0.0,credit_card,completed,False
T0047684,20240906,199,93,3,2,50.43,10,90.77,-90.77,3.99,credit_card,returned,True
T0047686,20250619,1795,119,4,1,450.47,0,450.47,450.47,3.99,credit_card,completed,False
T0047687,20240702,1019,67,1,2,243.21,10,437.78,437.78,3.99,bank_transfer,completed,False
T0047688,20250216,380,54,2,1,108.51,0,108.51,108.51,6.99,credit_card,completed,False
T0047689,20240718,495,5,2,2,20.85,0,41.7,41.7,0.0,credit_card,completed,False
T0047690,20250623,1174,82,2,1,19.83,0,19.83,-19.83,4.99,klarna,returned,True
T0047691,20241028,1395,21,1,3,60.71,0,182.13,182.13,0.0,bank_transfer,completed,False
T0047692,20250622,1722,145,2,1,419.27,5,398.31,398.31,0.0,credit_card,completed,False
T0047693,20240813,429,104,1,1,332.0,5,315.4,315.4,4.99,klarna,completed,False
T0047695,20240905,1294,134,2,1,391.65,0,391.65,391.65,6.99,credit_card,completed,False
T0047696,20250126,1163,59,2,1,83.9,0,83.9,83.9,3.99,bank_transfer,completed,False
T0047697,20250509,1232,46,2,2,57.89,0,115.78,115.78,0.0,credit_card,completed,False
T0047698,20250403,202,121,3,1,269.36,0,269.36,-269.36,3.99,credit_card,returned,True
T0047699,20240706,1103,139,1,1,429.48,0,429.48,429.48,0.0,paypal,completed,False
T0047700,20250203,834,96,4,2,108.12,0,216.24,216.24,4.99,apple_pay,completed,False
T0047701,20250103,1245,127,3,1,400.71,20,320.57,320.57,3.99,paypal,completed,False
T0047702,20250507,642,68,2,2,150.18,0,300.36,-300.36,4.99,credit_card,returned,True
T0047703,20250526,33,98,2,2,171.04,20,273.66,273.66,3.99,klarna,completed,False
T0047704,20250314,642,43,2,1,92.64,0,92.64,92.64,0.0,apple_pay,completed,False
T0047706,20250128,810,112,2,2,103.03,0,206.06,206.06,3.99,klarna,completed,False
T0047708,20250624,1114,66,5,2,488.17,0,976.34,976.34,6.99,paypal,completed,False
T0047709,20240803,1634,25,3,1,46.62,0,46.62,-46.62,3.99,paypal,returned,True
T0047710,20250214,558,33,2,2,21.51,0,43.02,43.02,4.99,klarna,completed,False
T0047711,20250309,944,81,5,2,136.98,0,273.96,273.96,4.99,credit_card,completed,False
T0047712,20250219,1350,40,1,1,108.96,15,92.62,92.62,6.99,apple_pay,completed,False
T0047713,20250327,1435,99,2,2,302.94,5,575.59,575.59,3.99,paypal,completed,False
T0047714,20241012,1189,5,2,3,20.85,10,56.3,56.3,4.99,credit_card,completed,False
T0047715,20250310,1219,137,4,1,66.63,20,53.3,53.3,0.0,credit_card,completed,False
T0047716,20241002,1180,68,2,2,150.18,15,255.31,255.31,4.99,credit_card,completed,False
T0047718,20250412,887,59,2,2,83.9,5,159.41,159.41,3.99,klarna,completed,False
T0047719,20240916,705,83,4,1,401.4,0,401.4,401.4,0.0,klarna,completed,False
T0047720,20241015,911,57,2,2,155.69,0,311.38,311.38,4.99,bank_transfer,completed,False
T0047721,20250502,174,123,1,1,253.66,20,202.93,202.93,6.99,apple_pay,completed,False
T0047722,20241111,333,83,2,1,401.4,0,401.4,401.4,6.99,credit_card,completed,False
T0047723,20240704,773,49,4,1,417.03,0,417.03,417.03,3.99,apple_pay,completed,False
T0047724,20250330,1667,87,1,2,373.8,20,598.08,598.08,4.99,paypal,completed,False
T0047725,20240802,1395,20,4,3,322.16,15,821.51,821.51,4.99,credit_card,completed,False
T0047726,20250519,1998,45,1,2,55.74,5,105.91,105.91,0.0,credit_card,completed,False
T0047727,20240923,562,82,4,3,19.83,15,50.57,50.57,3.99,credit_card,completed,False
T0047728,20250601,1725,90,1,1,175.36,15,149.06,149.06,4.99,apple_pay,completed,False
T0047729,20250429,95,133,2,1,303.67,0,303.67,303.67,0.0,paypal,completed,False
T0047730,20241107,928,85,4,2,45.13,15,76.72,-76.72,3.99,paypal,returned,True
T0047731,20250410,1366,9,3,2,193.38,15,328.75,328.75,4.99,paypal,completed,False
T0047732,20250425,637,46,2,3,57.89,0,173.67,173.67,4.99,apple_pay,completed,False
T0047733,20250201,468,50,2,2,43.78,15,74.43,74.43,6.99,credit_card,completed,False
T0047734,20250211,801,88,1,2,215.19,0,430.38,430.38,6.99,credit_card,completed,False
T0047735,20240707,1452,9,2,2,193.38,20,309.41,309.41,4.99,paypal,completed,False
T0047736,20240824,1011,39,2,2,483.04,5,917.78,917.78,4.99,apple_pay,completed,False
T0047737,20240710,66,15,4,2,300.39,15,510.66,510.66,0.0,credit_card,completed,False
T0047738,20240712,1693,77,2,2,194.61,5,369.76,369.76,0.0,paypal,completed,False
T0047739,20250508,1077,108,4,2,190.71,20,305.14,305.14,3.99,credit_card,completed,False
T0047740,20250325,657,119,3,2,450.47,0,900.94,900.94,6.99,paypal,completed,False
T0047742,20240902,1905,56,1,2,111.87,5,212.55,212.55,3.99,paypal,cancelled,False
T0047743,20241008,664,60,3,1,267.68,0,267.68,267.68,6.99,paypal,completed,False
T0047744,20240928,1975,34,2,2,445.99,20,713.58,713.58,4.99,credit_card,completed,False
T0047745,20241128,1090,66,2,1,488.17,10,439.35,439.35,0.0,credit_card,completed,False
T0047746,20241021,1452,104,1,2,332.0,15,564.4,564.4,0.0,credit_card,completed,False
T0047747,20250117,389,140,1,1,343.34,20,274.67,274.67,3.99,paypal,completed,False
T0047748,20250225,189,96,5,3,108.12,15,275.71,275.71,0.0,klarna,completed,False
T0047749,20240926,777,74,2,1,182.05,0,182.05,182.05,6.99,bank_transfer,cancelled,False
T0047750,20241020,1904,13,3,1,448.62,0,448.62,448.62,6.99,bank_transfer,completed,False
T0047751,20250101,438,63,5,1,406.92,0,406.92,406.92,4.99,bank_transfer,completed,False
T0047752,20250527,44,116,2,3,484.41,0,1453.23,1453.23,6.99,paypal,completed,False
T0047753,20240806,211,149,1,1,166.52,5,158.19,158.19,6.99,paypal,completed,False
T0047755,20240915,1338,62,2,1,392.06,10,352.85,352.85,0.0,bank_transfer,completed,False
T0047756,20240801,945,49,2,1,417.03,5,396.18,396.18,3.99,paypal,completed,False
T0047758,20250215,1800,85,3,2,45.13,0,90.26,90.26,6.99,credit_card,completed,False
T0047759,20241031,576,87,5,3,373.8,15,953.19,953.19,0.0,credit_card,completed,False
T0047760,20250405,1346,44,1,2,464.18,15,789.11,789.11,3.99,bank_transfer,completed,False
T0047761,20250628,618,22,1,1,20.11,15,17.09,17.09,6.99,klarna,completed,False
T0047762,20250221,1476,60,3,1,267.68,15,227.53,227.53,4.99,paypal,completed,False
T0047763,20240710,1081,44,1,2,464.18,20,742.69,742.69,6.99,paypal,completed,False
T0047764,20250629,1373,35,2,1,133.75,0,133.75,133.75,3.99,credit_card,completed,False
T0047767,20250512,524,120,3,3,127.08,15,324.05,324.05,4.99,paypal,completed,False
T0047768,20250622,886,111,1,2,48.83,20,78.13,78.13,6.99,klarna,completed,False
T0047769,20250507,1638,135,4,1,90.61,15,77.02,77.02,6.99,klarna,completed,False
T0047770,20240803,1978,129,1,2,400.17,20,640.27,640.27,6.99,apple_pay,completed,False
T0047771,20250416,1855,99,4,1,302.94,0,302.94,302.94,6.99,paypal,completed,False
T0047772,20240910,1365,68,4,3,150.18,0,450.54,450.54,4.99,credit_card,cancelled,False
T0047773,20250205,1837,95,1,2,427.39,15,726.56,726.56,0.0,credit_card,completed,False
T0047774,20241017,1593,49,5,2,417.03,0,834.06,834.06,4.99,klarna,completed,False
T0047775,20240925,1239,45,3,1,55.74,0,55.74,-55.74,4.99,klarna,returned,True
T0047776,20250504,570,109,2,1,277.36,0,277.36,277.36,3.99,apple_pay,completed,False
T0047777,20250523,1416,10,3,1,453.33,0,453.33,453.33,4.99,credit_card,completed,False
T0047778,20250302,93,27,2,1,101.05,10,90.94,90.94,3.99,paypal,completed,False
T0047779,20240808,450,94,2,3,19.28,20,46.27,46.27,3.99,credit_card,completed,False
T0047781,20250519,1347,63,2,1,406.92,20,325.54,325.54,4.99,credit_card,completed,False
T0047782,20241206,1147,22,1,1,20.11,0,20.11,20.11,3.99,credit_card,completed,False
T0047783,20250615,915,61,2,1,50.09,10,45.08,45.08,3.99,credit_card,completed,False
T0047784,20240908,1438,55,5,3,357.21,5,1018.05,1018.05,4.99,credit_card,completed,False
T0047785,20250508,576,126,2,1,179.46,0,179.46,179.46,3.99,credit_card,completed,False
T0047786,20240817,646,120,3,1,127.08,0,127.08,127.08,4.99,credit_card,completed,False
T0047787,20241110,780,99,1,2,302.94,0,605.88,605.88,0.0,credit_card,completed,False
T0047788,20240712,441,106,5,1,143.79,0,143.79,143.79,3.99,bank_transfer,completed,False
T0047789,20250509,1023,148,1,3,248.55,0,745.65,745.65,4.99,paypal,completed,False
T0047790,20240902,959,128,1,1,255.43,15,217.12,217.12,6.99,paypal,completed,False
T0047791,20241002,329,74,2,1,182.05,0,182.05,182.05,6.99,paypal,completed,False
T0047792,20241029,1200,50,2,2,43.78,20,70.05,70.05,6.99,credit_card,completed,False
T0047793,20250601,1612,117,3,1,39.16,10,35.24,35.24,6.99,credit_card,completed,False
T0047794,20250211,307,36,2,1,481.56,0,481.56,481.56,4.99,credit_card,completed,False
T0047795,20250109,230,138,5,1,260.75,0,260.75,260.75,6.99,apple_pay,completed,False
T0047796,20241011,413,67,1,2,243.21,10,437.78,437.78,4.99,klarna,completed,False
T0047797,20241107,881,143,2,1,110.2,0,110.2,110.2,0.0,paypal,completed,False
T0047798,20240808,462,31,4,2,277.94,0,555.88,555.88,3.99,bank_transfer,completed,False
T0047799,20250610,470,24,2,1,238.26,0,238.26,238.26,0.0,credit_card,completed,False
T0047800,20250316,1266,117,3,2,39.16,0,78.32,78.32,0.0,klarna,completed,False
T0047801,20250418,1793,148,1,2,248.55,15,422.54,422.54,3.99,paypal,completed,False
T0047802,20250605,896,148,2,1,248.55,0,248.55,248.55,4.99,credit_card,completed,False
T0047803,20240808,1414,117,5,2,39.16,10,70.49,70.49,0.0,credit_card,completed,False
T0047804,20250630,1889,82,3,1,19.83,20,15.86,15.86,6.99,credit_card,completed,False
T0047805,20250226,157,65,1,3,397.46,0,1192.38,1192.38,0.0,paypal,completed,False
T0047806,20240702,532,116,1,1,484.41,0,484.41,484.41,4.99,credit_card,completed,False
T0047807,20240709,1177,16,4,1,362.34,0,362.34,362.34,3.99,bank_transfer,completed,False
T0047808,20241020,1326,40,4,3,108.96,20,261.5,261.5,3.99,paypal,completed,False
T0047810,20241024,535,107,3,1,50.97,0,50.97,50.97,4.99,klarna,completed,False
T0047811,20241116,1937,69,2,1,290.4,10,261.36,261.36,3.99,paypal,completed,False
T0047812,20250319,297,69,3,1,290.4,10,261.36,261.36,0.0,apple_pay,completed,False
T0047813,20250508,65,108,1,1,190.71,15,162.1,162.1,6.99,credit_card,completed,False
T0047814,20241019,767,112,5,3,103.03,0,309.09,309.09,6.99,bank_transfer,completed,False
T0047815,20241203,818,130,3,1,339.63,0,339.63,339.63,4.99,bank_transfer,completed,False
T0047816,20250311,378,8,1,2,83.27,15,141.56,141.56,0.0,credit_card,cancelled,False
T0047817,20240901,1240,39,1,1,483.04,0,483.04,483.04,0.0,bank_transfer,completed,False
T0047818,20241208,537,40,2,1,108.96,10,98.06,98.06,6.99,credit_card,completed,False
T0047819,20241003,1040,135,3,1,90.61,0,90.61,90.61,0.0,bank_transfer,completed,False
T0047820,20250508,1525,30,1,1,236.95,5,225.1,225.1,4.99,bank_transfer,completed,False
T0047821,20250215,1966,41,2,1,402.8,20,322.24,322.24,3.99,credit_card,cancelled,False
T0047822,20240802,262,6,3,1,146.07,20,116.86,116.86,6.99,paypal,completed,False
T0047824,20241019,1516,38,4,2,258.62,20,413.79,413.79,3.99,credit_card,completed,False
T0047825,20250626,836,119,1,1,450.47,0,450.47,450.47,0.0,klarna,completed,False
T0047826,20250220,1130,33,5,3,21.51,15,54.85,54.85,4.99,bank_transfer,completed,False
T0047827,20240928,279,142,3,2,308.96,5,587.02,587.02,3.99,bank_transfer,completed,False
T0047828,20241017,417,97,1,2,414.51,5,787.57,787.57,0.0,credit_card,completed,False
T0047829,20240927,404,127,4,1,400.71,0,400.71,400.71,6.99,credit_card,completed,False
T0047830,20241006,482,14,5,1,77.57,0,77.57,77.57,0.0,credit_card,completed,False
T0047831,20250517,1376,90,1,2,175.36,5,333.18,333.18,0.0,apple_pay,completed,False
T0047832,20241014,1721,131,1,2,179.38,10,322.88,322.88,4.99,paypal,completed,False
T0047833,20240903,1051,64,1,1,301.88,0,301.88,301.88,4.99,klarna,completed,False
T0047834,20250313,150,89,2,1,377.97,20,302.38,302.38,6.99,paypal,completed,False
T0047837,20240731,1542,70,3,2,155.0,0,310.0,310.0,6.99,credit_card,completed,False
T0047838,20240811,455,60,4,2,267.68,20,428.29,428.29,0.0,credit_card,completed,False
T0047839,20250122,1385,121,3,1,269.36,20,215.49,-215.49,3.99,bank_transfer,returned,True
T0047840,20240810,1061,67,3,2,243.21,0,486.42,486.42,3.99,klarna,completed,False
T0047841,20250414,1598,9,1,3,193.38,5,551.13,551.13,4.99,bank_transfer,completed,False
T0047842,20250308,1455,26,1,2,393.21,15,668.46,668.46,3.99,klarna,completed,False
T0047843,20250519,1638,114,1,2,65.45,0,130.9,130.9,4.99,bank_transfer,completed,False
T0047844,20250612,480,12,1,1,355.85,0,355.85,355.85,6.99,paypal,completed,False
T0047845,20250521,1402,139,2,2,429.48,10,773.06,773.06,0.0,klarna,completed,False
T0047848,20250208,1423,13,4,1,448.62,0,448.62,448.62,3.99,credit_card,completed,False
T0047849,20250618,667,130,2,1,339.63,10,305.67,305.67,3.99,klarna,completed,False
T0047850,20250216,1957,77,2,1,194.61,5,184.88,184.88,3.99,klarna,completed,False
T0047851,20241104,1479,46,2,3,57.89,10,156.3,156.3,0.0,credit_card,completed,False
T0047852,20250116,1333,126,2,2,179.46,0,358.92,358.92,3.99,klarna,completed,False
T0047853,20250317,222,115,2,2,33.73,20,53.97,53.97,3.99,credit_card,completed,False
T0047854,20250202,356,146,2,1,202.84,5,192.7,192.7,4.99,klarna,completed,False
T0047855,20240828,631,96,2,3,108.12,5,308.14,308.14,4.99,credit_card,completed,False
T0047856,20250404,1648,68,1,2,150.18,0,300.36,300.36,4.99,bank_transfer,completed,False
T0047859,20250530,805,135,1,2,90.61,15,154.04,154.04,3.99,credit_card,completed,False
T0047862,20240731,1268,147,1,1,412.33,5,391.71,391.71,0.0,klarna,completed,False
T0047864,20250320,1962,38,1,2,258.62,0,517.24,-517.24,6.99,paypal,returned,True
T0047865,20250317,29,10,4,2,453.33,10,815.99,815.99,4.99,bank_transfer,completed,False
T0047867,20250624,289,144,1,1,316.75,10,285.08,285.08,0.0,bank_transfer,completed,False
T0047868,20250225,278,23,1,1,421.11,20,336.89,336.89,6.99,credit_card,completed,False
T0047869,20250420,1792,43,3,1,92.64,20,74.11,74.11,6.99,credit_card,completed,False
T0047870,20250108,925,33,3,2,21.51,0,43.02,43.02,3.99,credit_card,completed,False
T0047871,20250420,809,64,5,3,301.88,20,724.51,724.51,0.0,credit_card,completed,False
T0047872,20250131,1240,13,4,3,448.62,15,1143.98,1143.98,4.99,bank_transfer,completed,False
T0047873,20241001,1779,60,2,1,267.68,20,214.14,214.14,6.99,credit_card,completed,False
T0047874,20241003,1827,1,3,2,375.19,0,750.38,-750.38,6.99,apple_pay,returned,True
T0047876,20240821,1725,71,1,2,105.89,20,169.42,169.42,0.0,paypal,completed,False
T0047877,20250106,1704,9,1,1,193.38,5,183.71,183.71,6.99,paypal,cancelled,False
T0047878,20250429,906,6,1,3,146.07,0,438.21,438.21,3.99,credit_card,completed,False
T0047879,20241018,1191,85,1,1,45.13,10,40.62,40.62,3.99,paypal,completed,False
T0047880,20250530,1343,136,2,2,478.0,5,908.2,908.2,6.99,apple_pay,completed,False
T0047881,20250607,1808,78,1,2,23.15,0,46.3,46.3,6.99,credit_card,completed,False
T0047882,20250219,1163,104,3,2,332.0,0,664.0,664.0,3.99,klarna,cancelled,False
T0047883,20240819,1276,32,1,3,276.21,0,828.63,828.63,4.99,credit_card,completed,False
T0047884,20241030,631,64,1,1,301.88,0,301.88,301.88,6.99,klarna,completed,False
T0047885,20240705,146,11,1,1,270.48,0,270.48,270.48,3.99,credit_card,completed,False
T0047886,20240725,1093,33,1,1,21.51,5,20.43,20.43,6.99,paypal,completed,False
T0047887,20241119,1343,78,2,2,23.15,15,39.35,39.35,0.0,credit_card,completed,False
T0047888,20250204,297,30,1,1,236.95,0,236.95,236.95,0.0,paypal,completed,False
T0047889,20240801,1161,112,3,1,103.03,5,97.88,97.88,6.99,paypal,completed,False
T0047890,20240728,1491,13,1,1,448.62,20,358.9,-358.9,0.0,paypal,returned,True
T0047891,20250213,1599,117,1,2,39.16,0,78.32,78.32,0.0,credit_card,completed,False
T0047892,20250127,911,54,2,2,108.51,0,217.02,-217.02,0.0,paypal,returned,True
T0047893,20240813,1078,17,3,1,183.79,20,147.03,147.03,4.99,bank_transfer,completed,False
T0047894,20240724,259,10,1,1,453.33,15,385.33,385.33,4.99,credit_card,completed,False
T0047895,20250210,1345,74,3,1,182.05,20,145.64,145.64,3.99,apple_pay,completed,False
T0047897,20250411,1659,9,1,1,193.38,0,193.38,193.38,6.99,paypal,completed,False
T0047898,20241025,1612,61,1,1,50.09,0,50.09,50.09,4.99,credit_card,completed,False
T0047899,20250422,983,99,1,1,302.94,5,287.79,287.79,6.99,credit_card,completed,False
T0047900,20241215,1307,66,1,2,488.17,0,976.34,976.34,6.99,paypal,completed,False
T0047901,20250213,1899,59,2,2,83.9,0,167.8,167.8,0.0,klarna,completed,False
T0047902,20241019,382,99,1,1,302.94,10,272.65,272.65,3.99,bank_transfer,completed,False
T0047903,20241209,130,110,1,3,442.79,0,1328.37,1328.37,4.99,bank_transfer,completed,False
T0047904,20240804,1612,120,3,3,127.08,10,343.12,343.12,6.99,apple_pay,completed,False
T0047905,20241020,887,95,1,2,427.39,5,812.04,812.04,6.99,klarna,completed,False
T0047906,20241216,1623,9,1,1,193.38,10,174.04,-174.04,3.99,klarna,returned,True
T0047907,20250102,904,119,3,1,450.47,0,450.47,450.47,3.99,credit_card,completed,False
T0047908,20240918,1163,23,5,1,421.11,0,421.11,421.11,3.99,apple_pay,completed,False
T0047909,20250118,1806,1,1,3,375.19,0,1125.57,1125.57,4.99,credit_card,completed,False
T0047910,20250206,1553,84,2,1,159.55,0,159.55,159.55,6.99,bank_transfer,completed,False
T0047912,20250302,625,42,1,2,279.86,10,503.75,503.75,3.99,apple_pay,completed,False
T0047913,20250318,1267,14,3,3,77.57,0,232.71,232.71,4.99,apple_pay,completed,False
T0047914,20241001,392,10,1,1,453.33,0,453.33,453.33,4.99,credit_card,completed,False
T0047915,20241225,1208,88,4,2,215.19,20,344.3,344.3,0.0,credit_card,completed,False
T0047916,20250604,415,94,3,3,19.28,0,57.84,57.84,6.99,credit_card,completed,False
T0047917,20241013,613,52,1,1,150.44,10,135.4,135.4,3.99,credit_card,completed,False
T0047918,20240817,1378,39,1,2,483.04,0,966.08,966.08,4.99,credit_card,completed,False
T0047919,20250206,484,115,4,2,33.73,0,67.46,67.46,4.99,paypal,completed,False
T0047920,20250331,209,124,2,3,296.11,10,799.5,799.5,3.99,apple_pay,completed,False
T0047921,20250628,1512,112,1,2,103.03,0,206.06,-206.06,0.0,credit_card,returned,True
T0047923,20250226,640,83,3,1,401.4,0,401.4,401.4,4.99,paypal,completed,False
T0047924,20250420,603,79,5,2,40.26,15,68.44,68.44,0.0,bank_transfer,completed,False
T0047925,20240917,1914,134,1,2,391.65,0,783.3,783.3,0.0,credit_card,completed,False
T0047926,20240823,1905,113,4,1,476.1,0,476.1,476.1,0.0,paypal,completed,False
T0047927,20250311,54,120,1,1,127.08,15,108.02,108.02,4.99,credit_card,completed,False
T0047928,20240916,1735,86,2,3,96.06,5,273.77,273.77,3.99,paypal,completed,False
T0047930,20250330,152,113,1,1,476.1,0,476.1,476.1,4.99,klarna,completed,False
T0047931,20250414,1573,77,1,1,194.61,10,175.15,175.15,6.99,paypal,completed,False
T0047932,20240926,1090,72,5,1,377.16,0,377.16,377.16,6.99,paypal,completed,False
T0047933,20241017,1390,10,1,1,453.33,20,362.66,362.66,6.99,bank_transfer,completed,False
T0047934,20240905,1492,120,5,1,127.08,0,127.08,-127.08,3.99,klarna,returned,True
T0047935,20250626,1484,10,2,1,453.33,15,385.33,385.33,4.99,credit_card,completed,False
T0047936,20250427,307,54,2,1,108.51,15,92.23,92.23,4.99,credit_card,completed,False
T0047937,20240820,395,35,1,2,133.75,10,240.75,240.75,4.99,paypal,completed,False
T0047938,20250221,1106,88,3,2,215.19,0,430.38,430.38,4.99,paypal,completed,False
T0047939,20240928,978,136,4,1,478.0,15,406.3,406.3,6.99,klarna,completed,False
T0047941,20250418,381,80,1,2,238.96,10,430.13,430.13,0.0,credit_card,completed,False
T0047942,20250520,1776,130,5,3,339.63,0,1018.89,1018.89,3.99,klarna,completed,False
T0047943,20240904,1744,47,1,2,392.86,20,628.58,628.58,6.99,klarna,completed,False
T0047944,20250604,910,22,2,1,20.11,0,20.11,20.11,0.0,credit_card,cancelled,False
T0047947,20240728,1789,70,3,1,155.0,10,139.5,139.5,4.99,apple_pay,completed,False
T0047949,20250515,564,148,3,2,248.55,0,497.1,497.1,3.99,bank_transfer,completed,False
T0047950,20241209,360,36,3,1,481.56,0,481.56,481.56,6.99,bank_transfer,completed,False
T0047951,20240930,181,24,1,3,238.26,0,714.78,714.78,0.0,bank_transfer,completed,False
T0047952,20250223,769,107,3,3,50.97,0,152.91,152.91,3.99,paypal,completed,False
T0047953,20250610,219,57,2,1,155.69,15,132.34,132.34,4.99,credit_card,completed,False
T0047954,20250611,1055,135,1,2,90.61,15,154.04,154.04,4.99,paypal,completed,False
T0047955,20240923,791,122,4,3,311.1,20,746.64,746.64,6.99,credit_card,cancelled,False
T0047956,20250527,240,91,1,3,97.87,15,249.57,249.57,6.99,credit_card,completed,False
T0047957,20250105,649,134,3,2,391.65,0,783.3,-783.3,0.0,bank_transfer,returned,True
T0047958,20250213,1833,97,1,3,414.51,0,1243.53,1243.53,3.99,apple_pay,completed,False
T0047959,20241021,1153,44,4,2,464.18,5,881.94,881.94,0.0,klarna,completed,False
T0047960,20250306,376,77,3,1,194.61,10,175.15,175.15,6.99,klarna,completed,False
T0047961,20240802,1894,23,2,2,421.11,20,673.78,673.78,4.99,bank_transfer,completed,False
T0047962,20250512,1360,78,1,2,23.15,0,46.3,-46.3,0.0,credit_card,returned,True
T0047963,20250204,1691,109,5,3,277.36,10,748.87,748.87,3.99,apple_pay,completed,False
T0047964,20250612,121,78,3,2,23.15,0,46.3,46.3,3.99,credit_card,completed,False
T0047965,20241005,275,99,1,2,302.94,10,545.29,545.29,6.99,credit_card,completed,False
T0047966,20240911,199,140,1,1,343.34,0,343.34,343.34,4.99,paypal,completed,False
T0047967,20240804,1313,7,2,1,182.22,0,182.22,182.22,6.99,klarna,completed,False
T0047968,20241009,341,47,4,1,392.86,10,353.57,353.57,3.99,apple_pay,completed,False
T0047969,20250118,1650,89,4,1,377.97,0,377.97,377.97,4.99,credit_card,completed,False
T0047972,20240704,1644,111,3,2,48.83,0,97.66,-97.66,0.0,paypal,returned,True
T0047974,20250218,1641,59,1,2,83.9,10,151.02,151.02,4.99,paypal,completed,False
T0047975,20250630,984,102,1,1,82.93,0,82.93,82.93,4.99,klarna,completed,False
T0047976,20241001,551,57,2,1,155.69,0,155.69,155.69,4.99,paypal,completed,False
T0047977,20240801,299,5,1,1,20.85,0,20.85,20.85,4.99,credit_card,completed,False
T0047978,20240721,619,78,2,2,23.15,20,37.04,37.04,0.0,apple_pay,completed,False
T0047979,20250213,481,62,2,2,392.06,10,705.71,705.71,4.99,credit_card,completed,False
T0047980,20250403,734,74,2,2,182.05,0,364.1,364.1,0.0,bank_transfer,completed,False
T0047981,20240712,442,112,1,3,103.03,10,278.18,278.18,0.0,apple_pay,cancelled,False
T0047982,20240926,485,66,1,1,488.17,0,488.17,488.17,6.99,klarna,completed,False
T0047983,20240920,1388,48,3,1,417.64,15,354.99,354.99,6.99,klarna,completed,False
T0047984,20250602,1700,59,2,1,83.9,0,83.9,83.9,3.99,credit_card,completed,False
T0047985,20250405,854,48,1,2,417.64,5,793.52,793.52,3.99,credit_card,completed,False
T0047986,20240830,697,19,3,2,178.81,20,286.1,286.1,6.99,paypal,completed,False
T0047987,20240907,1487,21,3,2,60.71,5,115.35,115.35,4.99,credit_card,completed,False
T0047988,20240903,1053,72,2,2,377.16,15,641.17,-641.17,0.0,apple_pay,returned,True
T0047989,20250108,868,148,1,3,248.55,5,708.37,708.37,3.99,bank_transfer,completed,False
T0047990,20241018,1857,45,4,1,55.74,20,44.59,44.59,4.99,bank_transfer,completed,False
T0047991,20250213,1081,100,1,1,344.87,10,310.38,310.38,4.99,paypal,completed,False
T0047992,20250406,1714,43,1,2,92.64,0,185.28,185.28,6.99,klarna,completed,False
T0047993,20250520,519,115,1,1,33.73,0,33.73,33.73,6.99,credit_card,completed,False
T0047994,20241222,1222,6,1,2,146.07,0,292.14,292.14,4.99,credit_card,completed,False
T0047995,20250521,533,68,3,1,150.18,5,142.67,-142.67,0.0,paypal,returned,True
T0047996,20250327,1171,90,2,1,175.36,5,166.59,166.59,0.0,paypal,completed,False
T0047998,20241223,1200,87,2,1,373.8,0,373.8,373.8,3.99,credit_card,completed,False
T0047999,20240708,276,82,4,1,19.83,20,15.86,15.86,3.99,bank_transfer,completed,False
T0048000,20250615,1352,70,2,2,155.0,0,310.0,310.0,4.99,klarna,completed,False
T0048001,20250306,296,129,1,3,400.17,0,1200.51,1200.51,4.99,credit_card,cancelled,False
T0048003,20240705,671,60,1,1,267.68,0,267.68,267.68,0.0,paypal,completed,False
T0048004,20250315,1917,97,5,1,414.51,20,331.61,331.61,4.99,apple_pay,completed,False
T0048006,20250307,15,116,3,1,484.41,0,484.41,484.41,6.99,paypal,completed,False
T0048007,20250504,1046,67,3,1,243.21,10,218.89,218.89,4.99,credit_card,completed,False
T0048008,20250509,1151,119,2,2,450.47,0,900.94,900.94,4.99,paypal,completed,False
T0048009,20250331,389,119,5,2,450.47,0,900.94,900.94,0.0,paypal,completed,False
T0048010,20250409,1734,133,5,2,303.67,20,485.87,485.87,3.99,bank_transfer,completed,False
T0048012,20250627,118,121,2,2,269.36,20,430.98,430.98,6.99,paypal,completed,False
T0048013,20240919,1555,32,2,1,276.21,15,234.78,234.78,0.0,paypal,completed,False
T0048014,20250317,1831,139,3,2,429.48,10,773.06,773.06,3.99,paypal,completed,False
T0048015,20240715,1171,44,1,2,464.18,0,928.36,928.36,4.99,paypal,completed,False
T0048016,20250310,835,63,2,2,406.92,0,813.84,813.84,0.0,klarna,completed,False
T0048017,20250405,193,60,2,1,267.68,0,267.68,267.68,0.0,klarna,completed,False
T0048018,20250408,1430,26,2,3,393.21,15,1002.69,1002.69,6.99,paypal,completed,False
T0048019,20240922,1155,142,3,2,308.96,0,617.92,617.92,0.0,apple_pay,cancelled,False
T0048021,20240911,580,98,2,1,171.04,15,145.38,145.38,4.99,apple_pay,completed,False
T0048022,20241015,230,91,2,1,97.87,0,97.87,97.87,0.0,klarna,completed,False
T0048023,20250320,864,9,2,3,193.38,10,522.13,522.13,6.99,credit_card,completed,False
T0048024,20250630,394,28,1,2,127.42,0,254.84,254.84,0.0,credit_card,completed,False
